product_id,brand,product_description,retail_upc,case_upc,upc_match_sku_id,upc_match_method,brand_package_status,brand_package_confidence,brand_package_sku_id,any_master_link
00183,PILSNER URQUEL,PILS URQUELL 4/6/11.2Z BTL,72311630016,72311330015,,,merged,0.8823,3712305,True
12849,PINK WHITNEY,PINK WHITNEY 12/10/50ML BTL,85000107454,85000007457,,,merged,0.908,3748446,True
13194,PROUD SOURCE WATER,PRD SRC STILL 12/750ML,853303007005,20853303007009,3748156,exact_retail_upc,updated,0.8118,3748156,True
13201,PROUD SOURCE WATER,PRD SRC STILL 3/8/16Z CN,853303007678,10853303007675,3748157,exact_retail_upc,updated,0.8323,3748157,True
13209,PRIME SPORTS DRINK,PRIME BERY FRE 12/16.9Z BTL,810116124480,810116124497,3709402,exact_retail_upc,updated,0.7622,3750269,True
13412,PRIME SPORTS DRINK,PRIME BLU CHIL 12/16.9Z BTL,810116125463,810116125470,3712655,exact_retail_upc,updated,0.7622,3750269,True
09723,PRIME SPORTS DRINK,PRIME BLU RAZZ 12/16.9Z BTL,850003560458,850003560502,2986,exact_retail_upc,updated,0.775,3748235,True
12530,PRIME SPORTS DRINK,PRIME CHERRY F 12/16.9Z BTL,810116123445,810116123452,388249,exact_retail_upc,updated,0.7622,3750269,True
12853,PRIME SPORTS DRINK,PRIME CHERRY F 4/6/16.9Z BTL,810116124084,810116124084,1821569,exact_retail_upc,insert,0.0,,True
14700,PRIME SPORTS DRINK,PRIME COLLECTR 12/16.9Z BTL,810116127627,810116127634,3741759,exact_retail_upc,updated,0.7622,3750269,True
13422,PRIME ENERGY,PRIME EN CHRYL 12/16Z CN,810116127160,810116127177,3712860,exact_retail_upc,updated,0.7799,3712860,True
13420,PRIME ENERGY,PRIME EN DREMP 12/16Z CN,810116127184,810116127191,3712861,exact_retail_upc,updated,0.8132,3712861,True
13423,PRIME ENERGY,PRIME EN DRIPS 12/16Z CN,810116127207,810116127214,3712859,exact_retail_upc,updated,0.8132,3712859,True
13421,PRIME ENERGY,PRIME EN OGINA 12/16Z CN,810116127221,810116127238,3712862,exact_retail_upc,updated,0.8205,3712862,True
10157,PRIME SPORTS DRINK,PRIME ICE POP 12/16.9Z BTL,850040427080,850040427073,3831,exact_retail_upc,updated,0.796,3751552,True
12852,PRIME SPORTS DRINK,PRIME ICE POP 4/6/16.9Z BTL,810116124053,810116124053,1821571,exact_retail_upc,insert,0.0,,True
10968,PRIME SPORTS DRINK,PRIME LEMONADE 12/16.9Z BTL,810116121557,810116121564,6210,exact_retail_upc,updated,0.7622,3750269,True
10392,PRIME SPORTS DRINK,PRIME META MOO 12/16.9Z BTL,850040427103,850040427097,3830,exact_retail_upc,updated,0.7622,3750269,True
14944,PRIME SPORTS DRINK,PRIME NIGHTMAR 12/16.9Z BTL,810116128808,810116128815,3744415,exact_retail_upc,updated,0.7622,3750269,True
13414,PRIME SPORTS DRINK,PRIME ORNG ICE 12/16.9Z BTL,810116126781,810116126798,3712569,exact_retail_upc,updated,0.7622,3750269,True
14699,PRIME SPORTS DRINK,PRIME ORNG KRE 12/16.9Z BTL,810116126972,810116126989,3743706,exact_retail_upc,updated,0.7622,3750269,True
13413,PRIME SPORTS DRINK,PRIME RED CHIL 12/16.9Z BTL,810116125487,810116125494,3712656,exact_retail_upc,updated,0.7622,3750269,True
15054,PRIME SPORTS DRINK,PRIME SNW SLSH 12/16.9Z BTL,810116125449,810116125456,3746435,exact_retail_upc,updated,0.7622,3750269,True
12715,PRIME SPORTS DRINK,PRIME STW BANA 12/16.9Z BTL,810116123506,810116124046,1497158,exact_retail_upc,updated,0.7622,3750269,True
12716,PRIME SPORTS DRINK,PRIME STW BANA 4/6/16.9Z BTL,810116124077,810116124077,1861664,exact_retail_upc,insert,0.0,,True
12949,PRIME SPORTS DRINK,PRIME X 12/16.9Z BTL,810116124411,810116124473,2640463,exact_retail_upc,updated,0.7622,3750269,True
13441,REAL AM BEER,REAL AM BEER 2/12/12Z CN,860012047123,860012047123,3709030,exact_retail_upc,updated,0.7554,3748192,True
13440,REAL AM BEER,REAL AM BEER 4/6/12Z CN,860012047116,860012047116,3748169,exact_retail_upc,merged,1.0,3748169,True
11149,RECOVER 180,RECOVER BERRY 12/16.9Z BTL,810132860058,810132860058,3711982,exact_retail_upc,merged,0.8667,3748238,True
11146,RECOVER 180,RECOVER FT PNC 12/16.9Z BTL,810132860065,810132860065,3712198,exact_retail_upc,merged,0.856,3748236,True
11148,RECOVER 180,RECOVER PH MNG 12/16.9Z BTL,810132860027,810132860027,3711684,exact_retail_upc,merged,0.856,3748237,True
11147,RECOVER 180,RECOVER WTRMLN 12/16.9Z BTL,810132860041,810132860041,3714051,exact_retail_upc,updated,0.8067,3748238,True
00362,RED STRIPE,RED STRIPE 4/6/11.2Z BTL,83820567939,83820138931,,,merged,0.9872,3711675,True
13651,REDCON1 ENERGY,REDCON BAJABOM 12/16Z CN,810044576870,810044576887,3749409,exact_retail_upc,updated,0.7971,3748180,True
13650,REDCON1 ENERGY,REDCON BLU LEM 12/16Z CN,810044576832,810044576849,3709144,exact_retail_upc,updated,0.7971,3748180,True
13656,REDCON1 ENERGY,REDCON CALI SP 12/16Z CN,810044575958,810044576047,3709145,exact_retail_upc,updated,0.7971,3748180,True
13648,REDCON1 ENERGY,REDCON COLA 12/16Z CN,810044578829,810044578836,3741673,exact_retail_upc,updated,0.7971,3748180,True
13658,REDCON1 ENERGY,REDCON FREEDOM 12/16Z CN,810044575941,810044576030,3709146,exact_retail_upc,updated,0.7971,3748180,True
13649,REDCON1 ENERGY,REDCON GRAPE 12/16Z CN,810044576924,810044576931,3749408,exact_retail_upc,updated,0.7971,3748180,True
13652,REDCON1 ENERGY,REDCON GUMBLAS 12/16Z CN,810044575934,810044576023,3748179,exact_retail_upc,updated,0.8286,3748179,True
13654,REDCON1 ENERGY,REDCON ORG CRM 12/16Z CN,810044576948,810044576955,3709150,exact_retail_upc,updated,0.7971,3748180,True
13653,REDCON1 ENERGY,REDCON PEACH R 12/16Z CN,810044575965,810044576054,3748180,exact_retail_upc,merged,0.8571,3748180,True
13655,REDCON1 ENERGY,REDCON PRIM PC 12/16Z CN,810044577662,810044577679,3712353,exact_retail_upc,updated,0.7971,3748180,True
13657,REDCON1 ENERGY,REDCON VICE CT 12/16Z CN,810044575972,810044576061,3709149,exact_retail_upc,updated,0.7971,3748180,True
01147,REDDS CORE,REDDS APPLE 2/12/12Z BTL,34100087227,34100087227,,,merged,0.9208,3711486,True
00186,REDDS CORE,REDDS APPLE 4/6/12Z BTL,34100087166,34100087173,,,merged,0.9176,3711927,True
01312,REDDS WICKED,REDDS WKD APL 12/24Z CN,34100003234,34100003432,,,updated,0.8394,3711815,True
09729,CORONA REFRESCA,REFRSCA TROP 2/12/12Z CN,33544000137,33544000144,3715613,exact_eaches_upc,updated,0.8074,3748233,True
14661,REVOLVER FAM,REVLVR YALL BR 2/12/12Z CN,850040876543,850040876543,3748192,exact_retail_upc,updated,0.8462,3748192,True
13432,RYSE UP SPORTS,RYSE ARTIC BRY 12/16Z CN,810137321141,810137321158,3744499,exact_retail_upc,updated,0.8067,3749327,True
10782,RYSE UP SPORTS,RYSE BAJA BURS 12/16Z CN,854050008840,854050008857,6061,exact_retail_upc,updated,0.8067,3749327,True
11086,RYSE UP SPORTS,RYSE BLU RSBRY 12/16Z CN,850041914749,850041914756,1249516,exact_retail_upc,updated,0.8067,3749327,True
13431,RYSE UP SPORTS,RYSE CHR LIMEA 12/16Z CN,810137321547,810137321554,3712471,exact_retail_upc,updated,0.8067,3749327,True
13024,RYSE UP SPORTS,RYSE COTTN CND 12/16Z CN,810137320298,810137320298,1958557,exact_retail_upc,updated,0.8067,3749327,True
12858,RYSE UP SPORTS,RYSE GRN APPLE 12/16Z CN,850041914763,850041914763,1249517,exact_retail_upc,updated,0.8067,3749327,True
12995,RYSE UP SPORTS,RYSE GRN APPLE 6/4/16Z CN,810137320809,810137320816,3748135,exact_retail_upc,updated,0.8,3748135,True
13433,RYSE UP SPORTS,RYSE KOOLAD GP 12/16Z CN,810137320397,810137320403,3712346,exact_retail_upc,updated,0.8067,3749327,True
10779,RYSE UP SPORTS,RYSE KOOL-AID 12/16Z CN,850041914169,854050008819,6063,exact_retail_upc,updated,0.8067,3749327,True
12560,RYSE UP SPORTS,RYSE KOOL-AID 6/4/16Z CN,850041914435,850041914442,3748101,exact_retail_upc,updated,0.7778,3748101,True
12557,RYSE UP SPORTS,RYSE PINK SPSH 12/16Z CN,850041914879,850041914886,3749327,exact_retail_upc,updated,0.8427,3749327,True
12558,RYSE UP SPORTS,RYSE RAINBOW 12/16Z CN,850041914978,850041914985,3749328,exact_retail_upc,updated,0.8067,3749327,True
10781,RYSE UP SPORTS,RYSE RING POP 12/16Z CN,854050008864,854050008871,6062,exact_retail_upc,updated,0.837,3749292,True
12561,RYSE UP SPORTS,RYSE RING POP 6/4/16Z CN,850041914459,850041914466,3749329,exact_retail_upc,updated,0.837,3749329,True
10780,RYSE UP SPORTS,RYSE SUNNY D 12/16Z CN,854050008826,854050008833,6064,exact_retail_upc,updated,0.8067,3749327,True
12559,RYSE UP SPORTS,RYSE SUNNY D 6/4/16Z CN,850041914411,850041914428,3748100,exact_retail_upc,updated,0.8154,3748100,True
13148,SAM ADAMS FAMILY,SA AMERICAN LT 2/12/12Z CN,87692019329,87692019350,,,updated,0.7413,3740396,True
13147,SAM ADAMS FAMILY,SA AMERICAN LT 4/6/12Z CN,87692019336,87692019343,,,updated,0.6874,3749443,True
13149,SAM ADAMS FAMILY,SA AMERICAN LT KEG 58.6L,87692020127,87692020127,,,updated,0.8067,3748863,True
00701,SAM ADAMS FAMILY,SA BOSTON LAG 2/12/12Z BTL,87692100140,87692100140,,,updated,0.7047,3748798,True
00700,SAM ADAMS FAMILY,SA BOSTON LAG 4/6/12Z BTL,87692100126,87692100027,,,updated,0.7267,3748071,True
00703,SAM ADAMS FAMILY,SA BOSTON LAG KEG 19.6L,87692109181,87692109181,,,updated,0.8067,3748864,True
00714,SAM ADAMS FAMILY,SA CHRY WHEAT 4/6/12Z BTL,87692271024,87692271048,3715965,exact_case_upc,updated,0.7267,3748071,True
01203,SAM ADAMS FAMILY,SA COLD SNAP 2/12/12Z BTL,87692011033,87692011033,,,updated,0.7047,3748798,True
01202,SAM ADAMS FAMILY,SA COLD SNAP 4/6/12Z BTL,87692300502,87692300519,,,updated,0.7267,3748071,True
01219,SAM ADAMS FAMILY,SA COLD SNAP KEG 19.6L,87692309185,87692000600,,,updated,0.8067,3748864,True
08819,SAM ADAMS FAMILY,SA JUST HAZ NA 4/6/12Z CN,87692011903,87692011903,,,updated,0.6874,3749443,True
01604,SAM ADAMS FAMILY,SA OCTOBERFEST 1/28/12Z BTL,87692003083,876920030836,3715754,exact_retail_upc,updated,0.7181,3748977,True
01160,SAM ADAMS FAMILY,SA OCTOBERFEST 2/12/12Z BTL,87692011033,87692011033,3715643,exact_eaches_upc,updated,0.7067,3748241,True
01152,SAM ADAMS FAMILY,SA OCTOBERFEST 4/6/12Z BTL,87692300502,87692300519,3715643,exact_eaches_upc,updated,0.7267,3748071,True
01159,SAM ADAMS FAMILY,SA OCTOBERFEST KEG 19.6L,87692309185,87692309185,,,updated,0.8067,3748864,True
01161,SAM ADAMS FAMILY,SA OCTOBERFEST KEG 58.6L,87692019992,87692019992,,,updated,0.8067,3748863,True
11078,SAM ADAMS FAMILY,SA OLD FEZZWIG 4/6/12Z BTL,87692015598,87692015604,,,updated,0.7867,3748071,True
08440,SAM ADAMS FAMILY,SA PUMPKIN 4/6/12Z BTL,87692000044,87692000105,,,updated,0.7267,3748071,True
00697,SAM ADAMS FAMILY,SA SUMMR ALE KEG 19.6L,87692309185,87692309185,,,updated,0.8406,3748864,True
00696,SAM ADAMS FAMILY,SA SUMMR ALE KEG 58.6L,87692019992,87692019992,,,updated,0.8406,3748863,True
01949,SAM ADAMS FAMILY,SA SUMMR VAR 2/12/12Z CN,87692003588,87692003588,3715595,exact_retail_upc,updated,0.7429,3748239,True
00689,SAM ADAMS FAMILY,SA WNTR LAGER KEG 19.6L,87692309185,87692309185,,,updated,0.8067,3748864,True
07227,SEAGRAMS ESCAPE,SEA 4 FLVR VAR 1/24/11.2Z BTL,70310015667,70310015667,3715613,exact_eaches_upc,insert,0.0,,True
10729,SEAGRAMS ESCAPE,SEA BLUE LEMON 6/4/11.2Z BTL,70310017296,70310017302,,,updated,0.7114,3748812,True
00475,SEAGRAMS ESCAPE,SEA CAL COLDA 6/4/11.2Z BTL,80432100875,80432100882,3715996,exact_case_upc,updated,0.7288,3715996,True
10263,SEAGRAMS ESCAPE,SEA HOLA VARTY 2/12/11.2Z BTL,70310016893,70310016893,3715613,exact_eaches_upc,updated,0.7685,3711775,True
10828,SEAGRAMS ESCAPE,SEA JMACN HPPY 24/7.5Z CN,70310017135,70310017135,,,updated,0.7867,3748243,True
00772,SEAGRAMS ESCAPE,SEA JMACN HPPY 6/4/11.2Z BTL,80432103463,80432103470,,,updated,0.7373,3711841,True
12603,SEAGRAMS ESCAPE,SEA JMH VRTY 2/12/11.2Z BTL,70310016473,70310016473,3715613,exact_eaches_upc,updated,0.7648,3711775,True
12847,SEAGRAMS ESCAPE,SEA JMH VRTY 2/12/12Z CN,70310013540,70310013540,3715613,exact_eaches_upc,updated,0.7518,3712216,True
10778,SEAGRAMS ESCAPE,SEA MARG VAR 2/12/12Z CN,70310017258,70310017258,,,updated,0.7518,3712216,True
00369,SEAGRAMS ESCAPE,SEA MARGARITA 6/4/11.2Z BTL,80432802397,80432802403,,,updated,0.7714,3748812,True
07276,SEAGRAMS ESCAPE,SEA PCH BELINI 6/4/11.2Z BTL,80432802281,80432802298,,,updated,0.7373,3711841,True
01836,SEAGRAMS ESCAPE,SEA PSNFRT MN 6/4/11.2Z BTL,70310013090,70310013106,,,updated,0.7114,3748812,True
12839,SEAGRAMS ESCAPE,SEA REFRSH VAR 1/24/12Z CN,70310017685,70310017685,3715613,exact_eaches_upc,updated,0.7268,3749343,True
12723,SEAGRAMS ESCAPE,SEA REFRSH VAR 2/12/12Z CN,70310017128,70310017128,3715613,exact_eaches_upc,updated,0.7659,3711503,True
11138,SEAGRAMS ESCAPE,SEA SPKD B ORG 12/23.5Z CN,70310017029,0,3715613,exact_case_upc,updated,0.7533,3749130,True
05367,SEAGRAMS ESCAPE,SEA SPKD JAM 12/23.5Z CN,70310014837,17720000000,3715405,exact_retail_upc,updated,0.7533,3749130,True
11177,SEAGRAMS ESCAPE,SEA SPKD MANGO 12/23.5Z CN,70310017050,70310017050,,,updated,0.7533,3749130,True
13583,SEAGRAMS ESCAPE,SEA SPKD PINEA 12/23.5Z CN,70310017012,70310017012,3715406,exact_retail_upc,updated,0.7533,3749130,True
10833,SEAGRAMS ESCAPE,SEA SPKD PINEA 24/7.5Z CN,70310017180,70310017180,3715749,exact_retail_upc,updated,0.7546,3740618,True
13582,SEAGRAMS ESCAPE,SEA SPKD RUM P 12/23.5Z CN,70310014837,0,3715405,exact_retail_upc,updated,0.7533,3749130,True
13698,SEAGRAMS ESCAPE,SEA SPKD RUM P 24/7.5Z CN,70310017173,70310017173,,,updated,0.7546,3740618,True
13584,SEAGRAMS ESCAPE,SEA SPKD SLAMN 12/23.5Z CN,70310017050,0,3715613,exact_case_upc,updated,0.7533,3749130,True
13699,SEAGRAMS ESCAPE,SEA SPKD SLAMN 24/7.5Z CN,70310018002,70310018002,,,updated,0.7546,3740618,True
12910,SEAGRAMS ESCAPE,SEA SPKD TIKI 12/23.5Z CN,70310017050,0,3715613,exact_case_upc,updated,0.7533,3749130,True
10829,SEAGRAMS ESCAPE,SEA STRAW DAIQ 24/7.5Z CN,70310017142,70310017142,,,updated,0.7546,3740618,True
00750,SEAGRAMS ESCAPE,SEA STRAW DAIQ 6/4/11.2Z BTL,80432802540,80432802557,3715999,exact_retail_upc,updated,0.7114,3748812,True
14479,SEAGRAMS ESCAPE,SEA VARIETY 1/24/12Z CN,70310012451,70310012451,3715613,exact_eaches_upc,updated,0.7206,3750412,True
00974,SEAGRAMS ESCAPE,SEA VARIETY 2/12/11.2Z BTL,80432802908,70310700259,,,updated,0.8436,3711775,True
01493,SEAGRAMS ESCAPE,SEA VARIETY 2/12/12Z CN,70310012444,70310012444,3715613,exact_eaches_upc,updated,0.8406,3712216,True
09319,SHINER FAMILY,SHINER 1909 4/6/12Z BTL,88573019063,88573019070,,,updated,0.7111,3749222,True
00449,SHINER FAMILY,SHINER BLK LAG 4/6/12Z BTL,88573600025,88573600032,,,updated,0.837,3747962,True
11052,SHINER FAMILY,SHINER BLK LAG 4/6/12Z CN,88573600261,88573600278,,,updated,0.8067,3749113,True
04994,SHINER FAMILY,SHINER BOCK 1/18/12Z BTL,88573331189,0,3715613,exact_case_upc,updated,0.8333,3748007,True
05755,SHINER FAMILY,SHINER BOCK 1/18/12Z CN,88573330182,88573330182,,,updated,0.8333,3748015,True
00669,SHINER FAMILY,SHINER BOCK 1/24/12Z BTL,88573331028,88573000078,,,updated,0.8363,3749455,True
00668,SHINER FAMILY,SHINER BOCK 12/24Z BTL,88573332001,88573332001,,,updated,0.8333,3747972,True
05429,SHINER FAMILY,SHINER BOCK 12/24Z CN,88573330243,88573332247,,,updated,0.8333,3748010,True
00670,SHINER FAMILY,SHINER BOCK 2/12/12Z BTL,88573433333,88573331066,,,updated,0.8333,3747974,True
00193,SHINER FAMILY,SHINER BOCK 2/12/12Z CN,88573331080,88573331080,,,updated,0.828,3749256,True
13526,SHINER FAMILY,SHINER BOCK 3/8/16Z CN,88573300086,88573300093,,,updated,0.8333,3748172,True
00672,SHINER FAMILY,SHINER BOCK 4/6/12Z BTL,88573331011,88573331059,,,updated,0.828,3748049,True
00340,SHINER FAMILY,SHINER BOCK 4/6/12Z CN,88573331073,88573331042,,,updated,0.8333,3747954,True
00671,SHINER FAMILY,SHINER BOCK KEG 58.6L,88573100020,88573100020,,,merged,0.908,3749007,True
00667,SHINER FAMILY,SHINER BOCK KEG 7.75G,88573100037,88573100037,,,updated,0.7931,3748857,True
09462,SHINER FAMILY,SHINER CHEER 1/24/12Z BTL,188573800217,88573800210,3749226,exact_retail_upc,updated,0.8363,3749455,True
00379,SHINER FAMILY,SHINER CHEER 2/12/12Z BTL,88573800043,88573800043,3747957,exact_eaches_upc,updated,0.824,3747957,True
09490,SHINER FAMILY,SHINER CHEER 2/5L CN,88573801415,88573801422,,,updated,0.8074,3749229,True
00378,SHINER FAMILY,SHINER CHEER 4/6/12Z BTL,88573800029,88573800029,,,updated,0.828,3748049,True
01192,SHINER FAMILY,SHINER CHEER KEG 7.75G,88573800067,88573800067,,,updated,0.7867,3748946,True
11047,SHINER FAMILY,SHINER HOLIDAY 2/12/12Z BTL,88573120288,88573120295,3715613,exact_eaches_upc,merged,0.8667,3748226,True
14453,SHINER FAMILY,SHINER LEM SHA 1/24/12Z BTL,88573800227,88573800227,,,updated,0.8363,3749455,True
14550,SHINER FAMILY,SHINER LEM SHA 1/24/12Z CN,88573120523,88573120523,3715613,exact_eaches_upc,updated,0.8073,3749427,True
12798,SHINER FAMILY,SHINER LEM SHA 2/12/12Z BTL,88573800043,88573800074,,,updated,0.837,3748119,True
12838,SHINER FAMILY,SHINER LEM SHA 2/12/12Z CN,88573800159,88573800166,3715921,exact_eaches_upc,updated,0.828,3749256,True
12793,SHINER FAMILY,SHINER LEM SHA 4/6/12Z BTL,88573800029,88573800036,,,updated,0.828,3748049,True
12799,SHINER FAMILY,SHINER LEM SHA KEG 7.75G,88573800067,88573800067,,,updated,0.777,3749134,True
05756,SHINER FAMILY,SHINER LIGHT 1/18/12Z CN,88573401189,88573401189,,,merged,0.856,3748016,True
05458,SHINER FAMILY,SHINER LIGHT 12/24Z CN,88573400212,88573400229,,,merged,0.856,3748012,True
00318,SHINER FAMILY,SHINER LIGHT 2/12/12Z BTL,88573433326,88573400335,,,merged,0.856,3747952,True
13130,SHINER FAMILY,SHINER LIGHT 2/12/12Z SLM CN,88573402421,88573402438,,,merged,0.856,3748153,True
00317,SHINER FAMILY,SHINER LIGHT 4/6/12Z BTL,88573400021,88573400038,,,merged,0.856,3747951,True
05186,SHINER FAMILY,SHINER LIGHT KEG 7.75G,88573401028,88573401028,,,updated,0.7931,3749134,True
09286,SHINER FAMILY,SHINER OKTBRFS 1/24/12Z BTL,88573800203,88573800203,,,updated,0.8363,3749455,True
00281,SHINER FAMILY,SHINER OKTBRFS 4/6/12Z BTL,88573800029,88573800036,,,updated,0.837,3747946,True
12754,SHINER FAMILY,SHINER ORAL LM 4/6/12Z BTL,88573002010,88573002027,,,merged,0.8667,3748114,True
09819,SHINER FAMILY,SHINER ORALE 2/12/12Z CN,88573001143,88573800166,3715921,exact_eaches_upc,merged,0.888,3749256,True
09817,SHINER FAMILY,SHINER ORALE 4/6/12Z BTL,88573001068,88573800036,,,merged,0.888,3748049,True
01500,SHINER FAMILY,SHINER PR PEAR 2/12/12Z CN,88573881103,88573881080,,,updated,0.837,3747999,True
01437,SHINER FAMILY,SHINER PR PEAR 4/6/12Z BTL,88573881028,88573881059,,,updated,0.837,3747997,True
06036,SHINER FAMILY,SHINER PREMIUM 2/12/12Z CN,88573111125,88573111125,,,merged,0.8667,3749170,True
00371,SHINER FAMILY,SHINER REDBIRD 2/12/12Z BTL,88573960044,88573960075,,,updated,0.837,3747955,True
00370,SHINER FAMILY,SHINER REDBIRD 4/6/12Z BTL,88573960020,88573960037,,,updated,0.837,3748247,True
11191,SHINER FAMILY,SHINER RODE0 4/6/12Z CN,88573012019,88573012026,,,updated,0.8154,3748082,True
05893,SHINER FAMILY,SHINER SEA SLT 4/6/12Z BTL,88573080025,88573080032,,,updated,0.828,3748049,True
15608,SHINER FAMILY,SHINER SKWV BL 12/24Z CN,88573809015,88573809022,,,updated,0.837,3748221,True
13534,SHINER FAMILY,SHINER SKWV ST 12/24Z CN,88573808018,88573808124,,,updated,0.8074,3748173,True
06019,SHINER FAMILY,SHINER STR BLN 2/12/12Z BTL,88573800043,88573800074,,,updated,0.8067,3748226,True
06018,SHINER FAMILY,SHINER STR BLN 4/6/12Z BTL,88573800029,88573800036,,,updated,0.828,3748049,True
01570,SHINER FAMILY,SHINER STR BLN KEG 7.75G,88573800067,88573800067,,,updated,0.777,3749134,True
12850,SHINER FAMILY,SHINER SUNDAY 1/24/12Z CN,88573120400,88573120400,3715613,exact_eaches_upc,updated,0.8067,3749302,True
11007,SHINER FAMILY,SHINER TAPROOM 1/24/12Z CN,88573710496,88573710496,3715613,exact_eaches_upc,merged,0.8667,3749302,True
10855,SHINER FAMILY,SHINER TAPROOM 2/12/12Z CN,88573710328,88573710335,3715613,exact_eaches_upc,merged,0.8667,3748066,True
10824,SHINER FAMILY,SHINER TAPROOM 4/6/12Z CN,88573710267,88573710274,3715920,exact_retail_upc,merged,0.8549,3715920,True
09641,SHINER FAMILY,SHINER TXHX BR 4/6/12Z CN,88573990065,88573990072,,,updated,0.8074,3748042,True
09756,SHINER FAMILY,SHINER TXHX DE 4/6/12Z CN,88573991062,88573991079,,,updated,0.8074,3748046,True
12757,SHINER FAMILY,SHINER TXHX PF 4/6/12Z CN,88573995060,88573995077,,,updated,0.837,3748117,True
11018,SHINER FAMILY,SHINER TXHX ST 4/6/12Z CN,88573994063,88573994070,,,updated,0.8074,3748069,True
10484,SHINER FAMILY,SHINER TXHX TW 4/6/12Z CN,88573992069,88573992076,,,updated,0.8067,3749113,True
13462,SIMPLY SPIKED,SIMPLY BD CHRY 12/24Z CN,810078781820,810078781837,3715442,exact_retail_upc,updated,0.8071,3711698,True
13461,SIMPLY SPIKED,SIMPLY BD LMN 12/24Z CN,810078781806,810078781813,3715441,exact_retail_upc,updated,0.8145,3711698,True
12565,SIMPLY SPIKED,SIMPLY LIME VR 2/12/12Z CN,810078781158,0,3711980,exact_retail_upc,merged,0.8759,3711852,True
10084,SIMPLY SPIKED,SIMPLY STRAW 12/24Z CN,810078780625,810078780632,3712043,exact_retail_upc,updated,0.8262,3712043,True
13639,SIMPLY SPIKED,SIMPLY TROP VR 2/12/12Z CN,810078782131,0,3731694,exact_retail_upc,merged,0.8552,3711852,True
10086,SIMPLY SPIKED,SIMPLY VARIETY 2/12/12Z CN,810078780205,0,3711852,exact_retail_upc,merged,0.9172,3711852,True
10569,SMIRNOFF ICE,SMIR BLU RASPB 4/6/11.2Z BTL,82000803324,82000803331,,,updated,0.7607,3749201,True
00873,SMIRNOFF ICE,SMIR GRAPE 4/6/11.2Z BTL,82000732143,82000778356,,,updated,0.7733,3711406,True
00621,SMIRNOFF ICE,SMIR GRN APPL 12/24Z BTL,82000729020,820007290378,3715453,exact_retail_upc,updated,0.7656,3746016,True
00622,SMIRNOFF ICE,SMIR GRN APPL 4/6/11.2Z BTL,82000727514,82000727514,,,updated,0.7607,3749201,True
11051,SMIRNOFF ICE,SMIR HEADLINER 2/12/12Z CN,82000789703,82000789710,3715568,exact_retail_upc,updated,0.796,3748045,True
08954,SMIRNOFF ICE,SMIR ICE 0 VAR 2/12/12Z CN,82000796411,82000796428,3715613,exact_eaches_upc,updated,0.6437,3749206,True
11161,SMIRNOFF ICE,SMIR ICE 12/23.5Z CN,82000806394,82000806400,3715414,exact_retail_upc,merged,0.9333,3715414,True
00907,SMIRNOFF ICE,SMIR ICE 12/24Z BTL,82000725695,82000778899,,,updated,0.8189,3711524,True
00909,SMIRNOFF ICE,SMIR ICE 2/12/11.2Z BTL,82000725183,82000725183,,,merged,0.92,3747990,True
00908,SMIRNOFF ICE,SMIR ICE 4/6/11.2Z BTL,82000723851,82000778219,,,merged,0.8502,3711406,True
09652,SMIRNOFF ICE,SMIR ICE NEON 2/12/12Z CN,82000798767,82000798781,3715613,exact_eaches_upc,updated,0.796,3748045,True
13497,SMIRNOFF ICE,SMIR ICE ORANG 4/6/11.2Z BTL,82000809111,82000809128,,,updated,0.7853,3711406,True
13080,UNKNOWN,SMIR ICE PNK L 1/24/200ML BTL,82000007302,82000806875,,,insert,0.0,,False
10244,SMIRNOFF ICE,SMIR ICE PNK L 12/24Z BTL,82000800934,82000800934,,,updated,0.7656,3746016,True
09031,SMIRNOFF ICE,SMIR ICE PNK L 4/6/11.2Z BTL,82000766001,82000797241,,,updated,0.7853,3711406,True
09728,SMIRNOFF ICE,SMIR ICE POCO 2/12/12Z CN,82000798866,82000798873,3715613,exact_eaches_upc,merged,0.856,3748045,True
08673,SMIRNOFF ICE,SMIR ICE SCREW 12/24Z BTL,82000762126,82000778912,,,updated,0.7656,3746016,True
08669,SMIRNOFF ICE,SMIR ICE SCREW 4/6/11.2Z BTL,82000757481,82000778264,,,updated,0.7853,3711406,True
08671,SMIRNOFF ICE,SMIR ICE WTRME 4/6/11.2Z BTL,82000773696,82000780397,,,updated,0.7902,3749201,True
00389,SMIRNOFF ICE,SMIR MANGO 12/24Z BTL,82000747246,82000747246,,,updated,0.8182,3747959,True
00390,SMIRNOFF ICE,SMIR MANGO 4/6/11.2Z BTL,82000743446,82000786863,,,updated,0.8182,3747960,True
00320,SMIRNOFF ICE,SMIR PINEAPL 4/6/11.2Z BTL,82000747840,82000780427,,,updated,0.8,3747953,True
13079,SMIRNOFF ICE,SMIR RED WT BR 1/24/200ML BTL,82000007296,82000806356,,,updated,0.6144,3749928,True
07286,SMIRNOFF ICE,SMIR RED WT BR 2/12/12Z CN,82000791102,82000791119,,,updated,0.796,3748045,True
05104,SMIRNOFF ICE,SMIR RED WT BR 4/6/11.2Z BTL,82000782506,82000782513,,,updated,0.7607,3749201,True
05708,SMIR SMASH,SMIR SM LEM LI 12/23.5Z CN,82000776918,82000776970,,,updated,0.8333,3748014,True
